	ENST_Nested	ENST_Host	geneChr_Nested	geneStart_Nested	geneEnd_Nested	SYMBOL_Nested	Strand_Nested	biotype_Nested	geneChr_Host	geneStart_Host	geneEnd_Host	SYMBOL_Host	Strand_Host	biotype_Host	Overlap_size	Strandness	pairid	seqnames	start	end	width	strand	V5	annotation	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic	exon_intron_number	exon_intron_total_number
4733	ENSMUST00000179103.1	ENSMUST00000189408.1	chr7	59391689	59391768	Gm24862	-	snoRNA	chr7	59384596	59411173	Snhg14	-	processed_transcript	79	same	3042_ID	chr7	59391690	59391768	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	16
4783	ENSMUST00000179615.1	ENSMUST00000189408.1	chr7	59407196	59407275	Gm26466	-	snoRNA	chr7	59384596	59411173	Snhg14	-	processed_transcript	79	same	3720_ID	chr7	59407197	59407275	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	16
4891	ENSMUST00000180418.1	ENSMUST00000110297.9	chr15	41758059	41788911	Gm26854	-	antisense	chr15	41447481	41861048	Oxr1	+	protein_coding	30852	opposite	3798_ID	chr15	41758060	41788911	30852	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	16
4911	ENSMUST00000180680.1	ENSMUST00000188495.7	chr10	21145093	21154374	Gm26577	+	antisense	chr10	21124934	21160905	Myb	-	protein_coding	9281	opposite	3749_ID	chr10	21145094	21154374	9281	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	4	16
4916	ENSMUST00000180729.1	ENSMUST00000218823.1	chr10	49219421	49225653	Gm26543	-	sense_intronic	chr10	49094832	49788766	Grik2	-	protein_coding	6232	same	3744_ID	chr10	49219422	49225653	6232	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	16
5072	ENSMUST00000183370.1	ENSMUST00000041587.7	chr15	78891839	78891913	Mir6955	+	miRNA	chr15	78877189	78894585	Gga1	+	protein_coding	74	same	6482_ID	chr15	78891840	78891913	74	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	12	16
5085	ENSMUST00000183433.1	ENSMUST00000059595.10	chr11	107996847	107996916	Mir7223	+	miRNA	chr11	107933386	108343928	Prkca	-	protein_coding	69	opposite	6675_ID	chr11	107996848	107996916	69	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	8	16
5156	ENSMUST00000183624.1	ENSMUST00000108789.8	chr2	181587899	181587968	Mir7006	-	miRNA	chr2	181582102	181592803	Zfp512b	-	protein_coding	69	same	6542_ID	chr2	181587900	181587968	69	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	16
5377	ENSMUST00000184207.1	ENSMUST00000229935.1	chr15	89185464	89185537	Mir6958	-	miRNA	chr15	89182216	89196496	Dennd6b	-	protein_coding	73	same	6486_ID	chr15	89185465	89185537	73	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	14	16
5552	ENSMUST00000184733.1	ENSMUST00000115390.4	chr17	24240883	24240947	Mir6965	-	miRNA	chr17	24222197	24251409	Ccnf	-	protein_coding	64	same	6493_ID	chr17	24240884	24240947	64	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	16
5686	ENSMUST00000185077.1	ENSMUST00000107259.3	chr11	101419186	101419253	Mir6929	-	miRNA	chr11	101406838	101424796	Gm27029	-	protein_coding	67	same	6450_ID	chr11	101419187	101419253	67	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	16
5720	ENSMUST00000185185.1	ENSMUST00000039608.8	chr18	75023855	75023947	Gm27781	+	rRNA	chr18	75018784	75286964	Dym	+	protein_coding	92	same	4045_ID	chr18	75023856	75023947	92	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	16
5737	ENSMUST00000185789.2	ENSMUST00000009689.10	chr7	143203457	143296549	Kcnq1ot1	-	antisense	chr7	143107253	143427042	Kcnq1	+	protein_coding	93092	opposite	5662_ID	chr7	143203458	143296549	93092	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	11	16
5784	ENSMUST00000187123.1	ENSMUST00000186458.6	chr12	82932519	82939155	1700085C21Rik	-	antisense	chr12	82617498	83162056	Rgs6	+	protein_coding	6636	opposite	80_ID	chr12	82932520	82939155	6636	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	16
6095	ENSMUST00000196037.1	ENSMUST00000209346.1	chr5	99508388	99511037	Gm35172	+	lincRNA	chr5	99217425	99728812	Rasgef1b	-	protein_coding	2649	opposite	4404_ID	chr5	99508389	99511037	2649	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	16
6125	ENSMUST00000196259.1	ENSMUST00000186458.6	chr12	82772319	82772456	Gm22149	-	snoRNA	chr12	82617498	83162056	Rgs6	+	protein_coding	137	opposite	1889_ID	chr12	82772320	82772456	137	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	16
6141	ENSMUST00000196434.1	ENSMUST00000209346.1	chr5	99274094	99279284	Gm35394	+	lincRNA	chr5	99217425	99728812	Rasgef1b	-	protein_coding	5190	opposite	4411_ID	chr5	99274095	99279284	5190	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	16
6159	ENSMUST00000196669.1	ENSMUST00000090464.6	chr3	116350102	116352888	Gm29151	+	antisense	chr3	116272552	116424032	Cdc14a	-	protein_coding	2786	opposite	4233_ID	chr3	116350103	116352888	2786	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	6	16
6300	ENSMUST00000198153.1	ENSMUST00000183144.7	chr12	109743157	109743236	Mir409	+	miRNA	chr12	109729763	109749458	Mirg	+	lincRNA	79	same	6153_ID	chr12	109743158	109743236	79	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	16
6327	ENSMUST00000198411.1	ENSMUST00000238801.1	chr12	109710637	109710700	Mir299a	+	miRNA	chr12	109678087	109714212	B830012L14Rik	+	lincRNA	63	same	5996_ID	chr12	109710638	109710700	63	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	16
6340	ENSMUST00000198501.1	ENSMUST00000077977.13	chr2	30367675	30367771	Gm47292	+	miRNA	chr2	30364232	30385521	Miga2	+	protein_coding	96	same	5088_ID	chr2	30367676	30367771	96	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	2	16
6423	ENSMUST00000199336.1	ENSMUST00000053498.12	chr5	143049461	143050043	Gm43378	-	sense_intronic	chr5	142990892	143112994	Rnf216	-	protein_coding	582	same	4720_ID	chr5	143049462	143050043	582	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	16
6490	ENSMUST00000199984.1	ENSMUST00000238801.1	chr12	109711802	109711863	Mir380	+	miRNA	chr12	109678087	109714212	B830012L14Rik	+	lincRNA	61	same	6144_ID	chr12	109711803	109711863	61	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	16
6492	ENSMUST00000200001.1	ENSMUST00000101448.4	chr5	30366045	30366490	Gm43755	+	sense_intronic	chr5	30281387	30366695	Drc1	+	protein_coding	445	same	4763_ID	chr5	30366046	30366490	445	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	16
6516	ENSMUST00000200134.1	ENSMUST00000068237.11	chr5	123406486	123411864	Gm43813	+	processed_transcript	chr5	123394799	123457932	Mlxip	+	protein_coding	5378	same	4771_ID	chr5	123406487	123411864	5378	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	16
6569	ENSMUST00000201067.1	ENSMUST00000005507.9	chr5	135122409	135123293	Gm43500	-	antisense	chr5	135106917	135138382	Mlxipl	+	protein_coding	884	opposite	4732_ID	chr5	135122410	135123293	884	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	16
6574	ENSMUST00000201216.1	ENSMUST00000001112.13	chr5	34679522	34706831	Gm42560	-	antisense	chr5	34660378	34755303	Grk4	+	protein_coding	27309	opposite	4611_ID	chr5	34679523	34706831	27309	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	5	16
6623	ENSMUST00000203624.1	ENSMUST00000204059.2	chr6	86084365	86087080	Gm44089	-	antisense	chr6	86028703	86124409	Add2	+	protein_coding	2715	opposite	4792_ID	chr6	86084366	86087080	2715	*	-	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	3	16
6652	ENSMUST00000204662.1	ENSMUST00000212100.1	chr6	90689730	90690829	Gm44123	+	antisense	chr6	90660980	90988685	Iqsec1	-	protein_coding	1099	opposite	4797_ID	chr6	90689731	90690829	1099	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	5	16
6702	ENSMUST00000206774.1	ENSMUST00000039431.13	chr7	78560634	78575232	Gm39038	-	sense_intronic	chr7	78175958	78578408	Ntrk3	-	protein_coding	14598	same	4553_ID	chr7	78560635	78575232	14598	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	16
6709	ENSMUST00000206993.1	ENSMUST00000039431.13	chr7	78254295	78255421	4921513I08Rik	+	antisense	chr7	78175958	78578408	Ntrk3	-	protein_coding	1126	opposite	175_ID	chr7	78254296	78255421	1126	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	16
6762	ENSMUST00000208893.1	ENSMUST00000009689.10	chr7	143322772	143364625	4933417O13Rik	-	antisense	chr7	143107253	143427042	Kcnq1	+	protein_coding	41853	opposite	316_ID	chr7	143322773	143364625	41853	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	12	16
6781	ENSMUST00000209650.1	ENSMUST00000169486.8	chr7	137198487	137201722	Gm45278	+	antisense	chr7	137193672	137314445	Ebf3	-	protein_coding	3235	opposite	4955_ID	chr7	137198488	137201722	3235	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	12	16
6813	ENSMUST00000210718.1	ENSMUST00000166163.2	chr7	139019159	139020999	Gm45613	-	antisense	chr7	138940729	139031950	Jakmip3	+	protein_coding	1840	opposite	4993_ID	chr7	139019160	139020999	1840	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	5	16
6824	ENSMUST00000211070.1	ENSMUST00000169486.8	chr7	137234682	137242609	Gm10578	+	antisense	chr7	137193672	137314445	Ebf3	-	protein_coding	7927	opposite	899_ID	chr7	137234683	137242609	7927	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	7	16
6934	ENSMUST00000214534.1	ENSMUST00000009885.13	chr9	113969983	113970998	Gm47950	-	antisense	chr9	113930933	113977199	Ubp1	+	protein_coding	1015	opposite	5190_ID	chr9	113969984	113970998	1015	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	13	16
6985	ENSMUST00000217440.1	ENSMUST00000213633.1	chr9	37312135	37324436	Gm34885	+	antisense	chr9	37275834	37348432	Ccdc15	-	protein_coding	12301	opposite	4397_ID	chr9	37312136	37324436	12301	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	5	16
7003	ENSMUST00000217904.1	ENSMUST00000218823.1	chr10	49236914	49237861	Gm47018	-	sense_intronic	chr10	49094832	49788766	Grik2	-	protein_coding	947	same	5045_ID	chr10	49236915	49237861	947	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	16
7016	ENSMUST00000218201.1	ENSMUST00000020212.5	chr10	94781973	94787161	Gm48689	-	antisense	chr10	94688653	94790853	Cep83	+	protein_coding	5188	opposite	5263_ID	chr10	94781974	94787161	5188	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	14	16
7059	ENSMUST00000220065.1	ENSMUST00000219993.1	chr12	80583010	80597140	4933406B15Rik	-	antisense	chr12	80518276	80603892	Galnt16	+	protein_coding	14130	opposite	304_ID	chr12	80583011	80597140	14130	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	9	16
7087	ENSMUST00000220971.1	ENSMUST00000075281.7	chr12	111616869	111637388	Gm48286	+	sense_overlapping	chr12	111574522	111656218	Mark3	+	protein_coding	20519	same	5227_ID	chr12	111616870	111637388	20519	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	5	16
7498	ENSMUST00000236540.1	ENSMUST00000076505.3	chr19	42745770	42749582	Gm19437	+	antisense	chr19	42725857	42752775	Pyroxd2	-	protein_coding	3812	opposite	1703_ID	chr19	42745771	42749582	3812	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	16
69610	ENSMUST00000082963.1	ENSMUST00000142874.8	chr7	105642337	105642476	Gm22504	-	snoRNA	chr7	105640561	105684439	Gm45799	+	protein_coding	139	opposite	2031_ID	chr7	105642338	105642476	139	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	16
18941	ENSMUST00000116724.1	ENSMUST00000140752.7	chr2	121450669	121450770	Gm22953	-	miRNA	chr2	121439058	121455837	Serinc4	-	protein_coding	101	same	2226_ID	chr2	121450670	121450770	101	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	7	16
37851	ENSMUST00000159796.1	ENSMUST00000034458.8	chr8	124324777	124331795	Gm15775	-	antisense	chr8	124231390	124345722	Galnt2	+	protein_coding	7018	opposite	1386_ID	chr8	124324778	124331795	7018	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	7	16
38891	ENSMUST00000162325.1	ENSMUST00000034458.8	chr8	124305131	124306507	1810008B01Rik	-	antisense	chr8	124231390	124345722	Galnt2	+	protein_coding	1376	opposite	111_ID	chr8	124305132	124306507	1376	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	16
49551	ENSMUST00000181211.1	ENSMUST00000235329.1	chr19	4169565	4174284	Gm17552	+	antisense	chr19	4168741	4191047	Gm50230	-	processed_transcript	4719	opposite	1687_ID	chr19	4169566	4174284	4719	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	10	16
71651	ENSMUST00000223609.1	ENSMUST00000226051.1	chr14	24003843	24008335	4930519K11Rik	+	bidirectional_promoter_lncRNA	chr14	23435980	24014491	Kcnma1	-	protein_coding	4492	opposite	244_ID	chr14	24003844	24008335	4492	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	16
4	ENSMUST00000000755.14	ENSMUST00000127664.1	chr8	123140191	123158270	Sult5a1	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	18124	opposite	7388_ID	chr8	123140192	123158270	18079	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
5	ENSMUST00000000756.5	ENSMUST00000127664.1	chr8	123102349	123105244	Rpl13	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	2895	same	7132_ID	chr8	123102350	123105244	2895	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
6	ENSMUST00000000759.8	ENSMUST00000127664.1	chr8	123204263	123212760	Chmp1a	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	8500	opposite	647_ID	chr8	123204264	123212760	8497	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
8	ENSMUST00000001092.14	ENSMUST00000127664.1	chr8	123254194	123269745	Zfp276	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	15551	same	7546_ID	chr8	123254195	123269745	15551	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
9	ENSMUST00000001520.12	ENSMUST00000127664.1	chr8	123477902	123503916	Afg3l1	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	26014	same	473_ID	chr8	123477903	123503916	26014	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
20	ENSMUST00000006692.5	ENSMUST00000127664.1	chr8	122433600	122443422	Mvd	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	9822	opposite	6832_ID	chr8	122433601	122443422	9822	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
21	ENSMUST00000006762.6	ENSMUST00000127664.1	chr8	122454207	122460733	Snai3	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	6526	opposite	7198_ID	chr8	122454208	122460733	6526	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
22	ENSMUST00000006764.8	ENSMUST00000127664.1	chr8	122574636	122576890	Aprt	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	2275	opposite	506_ID	chr8	122574637	122576890	2254	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
28	ENSMUST00000009707.13	ENSMUST00000091059.11	chr2	32757233	32762244	Tor2a	+	protein_coding	chr2	32757025	32775383	Ttc16	-	protein_coding	5011	opposite	7461_ID	chr2	32757234	32762244	5011	*	+	Exon	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	15	15
31	ENSMUST00000010298.6	ENSMUST00000127664.1	chr8	123332712	123369515	Spire2	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	36803	same	7378_ID	chr8	123332713	123369515	36803	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
34	ENSMUST00000014614.3	ENSMUST00000127664.1	chr8	122466146	122476064	Rnf166	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	9918	opposite	7120_ID	chr8	122466147	122476064	9918	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
35	ENSMUST00000015157.9	ENSMUST00000127664.1	chr8	122611645	122616660	Trappc2l	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	5021	same	7466_ID	chr8	122611646	122616660	5015	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
36	ENSMUST00000015160.5	ENSMUST00000127664.1	chr8	122775504	122817880	Acsf3	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	42395	same	457_ID	chr8	122775505	122817880	42376	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
37	ENSMUST00000015171.10	ENSMUST00000127664.1	chr8	122578241	122611463	Galns	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	33222	opposite	825_ID	chr8	122578242	122611463	33222	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
40	ENSMUST00000017604.9	ENSMUST00000127664.1	chr8	122424775	122432930	Cyba	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	8155	opposite	680_ID	chr8	122424776	122432930	8155	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
41	ENSMUST00000017622.11	ENSMUST00000127664.1	chr8	122376608	122417359	Zc3h18	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	40752	same	7537_ID	chr8	122376609	122417359	40751	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
48	ENSMUST00000019422.5	ENSMUST00000127664.1	chr8	123186241	123201812	Dpep1	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	15571	same	718_ID	chr8	123186242	123201812	15571	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
141	ENSMUST00000032900.3	ENSMUST00000166877.7	chr7	116031978	116032550	Sox6os	+	antisense	chr7	115471343	116038744	Sox6	-	protein_coding	572	opposite	7363_ID	chr7	116031979	116032550	572	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
155	ENSMUST00000034270.16	ENSMUST00000127664.1	chr8	121590360	121598760	Map1lc3b	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	8400	same	5733_ID	chr8	121590361	121598760	8400	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
156	ENSMUST00000034276.12	ENSMUST00000127664.1	chr8	120668221	120674207	Cox4i1	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	5986	same	659_ID	chr8	120668222	120674207	5986	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
157	ENSMUST00000034277.13	ENSMUST00000127664.1	chr8	120653913	120668121	Emc8	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	14660	opposite	750_ID	chr8	120653914	120668121	14208	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
158	ENSMUST00000034278.5	ENSMUST00000127664.1	chr8	120578632	120589304	Gins2	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	10672	opposite	841_ID	chr8	120578633	120589304	10672	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
159	ENSMUST00000034280.8	ENSMUST00000127664.1	chr8	120080889	120101482	Zdhhc7	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	20593	opposite	7540_ID	chr8	120080890	120101482	20593	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
160	ENSMUST00000034281.12	ENSMUST00000127664.1	chr8	120114151	120165306	6430548M08Rik	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	51155	same	347_ID	chr8	120114152	120165306	51155	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
162	ENSMUST00000034443.6	ENSMUST00000127664.1	chr8	122847965	122867397	Cdh15	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	19432	same	631_ID	chr8	122847966	122867397	19432	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
163	ENSMUST00000034453.5	ENSMUST00000127664.1	chr8	123891768	123894751	Acta1	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	2983	opposite	459_ID	chr8	123891769	123894751	2983	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
174	ENSMUST00000035495.14	ENSMUST00000127664.1	chr8	123268299	123318576	Fanca	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	50277	opposite	785_ID	chr8	123268300	123318576	50277	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
184	ENSMUST00000036880.7	ENSMUST00000127664.1	chr8	123224841	123232250	Cdk10	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	7409	same	632_ID	chr8	123224842	123232250	7409	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
211	ENSMUST00000040418.8	ENSMUST00000103164.3	chr11	94565046	94569127	Chad	+	protein_coding	chr11	94557101	94601871	Acsf2	-	protein_coding	4081	opposite	645_ID	chr11	94565047	94569127	4081	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	15
229	ENSMUST00000044123.1	ENSMUST00000127664.1	chr8	122356966	122360746	Trhr2	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	3780	opposite	7467_ID	chr8	122356967	122360746	3780	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
231	ENSMUST00000044795.7	ENSMUST00000127664.1	chr8	123897122	123949265	Nup133	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	52143	opposite	6985_ID	chr8	123897123	123949265	52143	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
232	ENSMUST00000045487.3	ENSMUST00000127664.1	chr8	123653928	123663884	Rhou	+	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	9956	same	7114_ID	chr8	123653929	123663884	9956	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
233	ENSMUST00000045557.9	ENSMUST00000127664.1	chr8	121881149	121907694	Slc7a5	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	26545	opposite	7190_ID	chr8	121881150	121907694	26545	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
235	ENSMUST00000045802.6	ENSMUST00000179395.7	chr9	65890236	65903266	Pclaf	+	protein_coding	chr9	65828929	65908794	Trip4	-	protein_coding	13030	opposite	7030_ID	chr9	65890237	65903266	13030	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	2	15
237	ENSMUST00000045884.16	ENSMUST00000127664.1	chr8	121796312	121829569	Klhdc4	-	protein_coding	chr8	119910840	124345722	Galnt2l	+	protein_coding	33257	opposite	5669_ID	chr8	121796313	121829569	33257	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
