"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"Transcript_length"
"chr3"	148568719	148677899	"ENST00000488190.1_3"	"AC092979.1"	"-"	"lncRNA"	109180
"chr7"	34968487	35077653	"ENST00000310974.8_4"	"DPY19L1"	"-"	"protein_coding"	109166
"chr2"	38633668	38742782	"ENST00000671178.1_3"	"LINC02613"	"-"	"lncRNA"	109114
"chr9"	134000972	134110050	"ENST00000359428.10_4"	"NUP214"	"+"	"protein_coding"	109078
"chr2"	28004245	28113254	"ENST00000302188.8_4"	"RBKS"	"-"	"protein_coding"	109009
"chr15"	70946892	71055897	"ENST00000322954.11_4"	"UACA"	"-"	"protein_coding"	109005
"chr5"	124828953	124937922	"ENST00000651821.1_1"	"AC116362.2"	"+"	"lncRNA"	108969
"chr12"	68727032	68835996	"ENST00000546086.1_4"	"LINC02384"	"-"	"lncRNA"	108964
"chr1"	6052321	6161253	"ENST00000378097.6_3"	"KCNAB2"	"+"	"protein_coding"	108932
"chr13"	46626631	46735514	"ENST00000663159.1_1"	"CPB2-AS1"	"+"	"lncRNA"	108883
"chr15"	69591250	69700119	"ENST00000395407.7_2"	"PAQR5"	"+"	"protein_coding"	108869
"chr1"	166026662	166135462	"ENST00000435676.2_6"	"FAM78B"	"-"	"nonsense_mediated_decay"	108800
"chrX"	15402920	15511687	"ENST00000380421.3_3"	"PIR"	"-"	"protein_coding"	108767
"chr13"	59696012	59804770	"ENST00000666115.1_3"	"AL159156.1"	"-"	"lncRNA"	108758
"chr2"	11674170	11782914	"ENST00000381486.7_2"	"GREB1"	"+"	"protein_coding"	108744
"chr8"	38854272	38962964	"ENST00000678474.1_1"	"ADAM9"	"+"	"nonsense_mediated_decay"	108692
"chr10"	82297657	82406316	"ENST00000339284.6_3"	"SH2D4B"	"+"	"protein_coding"	108659
"chr12"	21284127	21392730	"ENST00000256958.3_2"	"SLCO1B1"	"+"	"protein_coding"	108603
"chr8"	135224107	135332690	"ENST00000523317.1_3"	"AC105180.1"	"-"	"lncRNA"	108583
"chrX"	53963108	54071682	"ENST00000357988.9_4"	"PHF8"	"-"	"protein_coding"	108574
"chr21"	46825079	46933634	"ENST00000651438.1_2"	"COL18A1"	"+"	"protein_coding"	108555
"chr11"	72396113	72504644	"ENST00000359373.9_3"	"ARAP1"	"-"	"protein_coding"	108531
"chr5"	123972609	124081118	"ENST00000306315.9_3"	"ZNF608"	"-"	"protein_coding"	108509
"chr14"	20187173	20295672	"ENST00000557414.1_1"	"OR4N2"	"+"	"protein_coding"	108499
"chr8"	22547662	22656129	"ENST00000523627.1_1"	"AC055854.1"	"+"	"lncRNA"	108467
"chr5"	179527794	179636211	"ENST00000361132.9_4"	"RASGEF1C"	"-"	"protein_coding"	108417
"chr8"	120007690	120116106	"ENST00000521788.1_1"	"COLEC10"	"+"	"processed_transcript"	108416
"chr11"	94501507	94609913	"ENST00000317829.12_4"	"AMOTL1"	"+"	"protein_coding"	108406
"chr6"	109307639	109416022	"ENST00000436639.6_5"	"SESN1"	"-"	"protein_coding"	108383
"chr10"	89623381	89731687	"ENST00000371953.8_3"	"PTEN"	"+"	"protein_coding"	108306
"chr4"	138864175	138972442	"ENST00000655176.1_1"	"AC097511.1"	"+"	"lncRNA"	108267
"chr17"	76670129	76778379	"ENST00000589296.5_3"	"CYTH1"	"-"	"protein_coding"	108250
"chr2"	231577556	231685790	"ENST00000258418.10_2"	"CAB39"	"+"	"protein_coding"	108234
"chr4"	47487291	47595503	"ENST00000273859.8_2"	"ATP10D"	"+"	"protein_coding"	108212
"chr22"	27256515	27364726	"ENST00000670559.1_1"	"LINC01422"	"+"	"lncRNA"	108211
"chr13"	20248895	20357057	"ENST00000471658.5_4"	"PSPC1"	"-"	"nonsense_mediated_decay"	108162
"chr17"	42472648	42580774	"ENST00000591680.6_5"	"GPATCH8"	"-"	"protein_coding"	108126
"chr9"	93867238	93975328	"ENST00000667274.1_3"	"AL158071.2"	"-"	"lncRNA"	108090
"chr15"	31619769	31727789	"ENST00000558921.1_1"	"KLF13"	"+"	"processed_transcript"	108020
"chr17"	80901666	81009686	"ENST00000320865.3_3"	"B3GNTL1"	"-"	"protein_coding"	108020
"chr15"	34521984	34629982	"ENST00000354181.8_4"	"SLC12A6"	"-"	"protein_coding"	107998
"chr22"	22113945	22221935	"ENST00000215832.11_4"	"MAPK1"	"-"	"protein_coding"	107990
"chr3"	8775521	8883492	"ENST00000472766.1_1"	"CAV3"	"+"	"processed_transcript"	107971
"chrX"	37208582	37316545	"ENST00000542554.5_1"	"PRRG1"	"+"	"protein_coding"	107963
"chr3"	121902514	122010476	"ENST00000639785.2_4"	"CASR"	"+"	"protein_coding"	107962
"chr1"	171454689	171562650	"ENST00000367742.7_1"	"PRRC2C"	"+"	"protein_coding"	107961
"chr6"	139117247	139225207	"ENST00000367682.6_1"	"ECT2L"	"+"	"protein_coding"	107960
"chr17"	35306253	35414171	"ENST00000619387.5_2"	"AATF"	"+"	"protein_coding"	107918
"chr17"	13397348	13505246	"ENST00000284110.2_4"	"HS3ST3A1"	"-"	"protein_coding"	107898
"chr11"	93063767	93171653	"ENST00000531448.5_1"	"DEUP1"	"+"	"nonsense_mediated_decay"	107886
"chr1"	183898987	184006863	"ENST00000649786.1_3"	"COLGALT2"	"-"	"protein_coding"	107876
"chr19"	20736597	20844389	"ENST00000595094.1_3"	"AC010636.2"	"-"	"lncRNA"	107792
"chr12"	50569570	50677329	"ENST00000341247.8_3"	"LIMA1"	"-"	"protein_coding"	107759
"chr3"	106959564	107067311	"ENST00000667856.1_1"	"DUBR"	"+"	"lncRNA"	107747
"chr7"	192968	300711	"ENST00000313766.5"	"FAM20C"	"+"	"protein_coding"	107743
"chr20"	7127113	7234849	"ENST00000449581.1_3"	"LINC01428"	"-"	"lncRNA"	107736
"chr6"	84569407	84677142	"ENST00000369681.10_2"	"CYB5R4"	"+"	"protein_coding"	107735
"chr10"	7601231	7708929	"ENST00000397146.7_5"	"ITIH5"	"-"	"protein_coding"	107698
"chr14"	31569323	31677010	"ENST00000553700.5_5"	"HECTD1"	"-"	"protein_coding"	107687
"chr3"	140978964	141086595	"ENST00000637579.1_1"	"PXYLP1"	"+"	"nonsense_mediated_decay"	107631
"chr5"	175665369	175772994	"ENST00000443967.5_2"	"SIMC1"	"+"	"protein_coding"	107625
"chr7"	124462440	124570037	"ENST00000393329.5_3"	"POT1"	"-"	"protein_coding"	107597
"chrY"	7142012	7249589	"ENST00000528056.5_2"	"PRKY"	"+"	"processed_transcript"	107577
"chr17"	3182068	3289587	"ENST00000573491.5_4"	"OR3A2"	"-"	"protein_coding"	107519
"chr12"	69249536	69357049	"ENST00000546373.5_3"	"CPM"	"-"	"protein_coding"	107513
"chr8"	54764354	54871863	"ENST00000297313.8_5"	"RGS20"	"+"	"protein_coding"	107509
"chr11"	119077133	119184636	"ENST00000637974.1_3"	"CBL"	"+"	"protein_coding"	107503
"chr11"	125825690	125933187	"ENST00000392693.7_3"	"CDON"	"-"	"protein_coding"	107497
"chr1"	226819390	226926876	"ENST00000429204.5_3"	"ITPKB"	"-"	"protein_coding"	107486
"chr22"	27068767	27176170	"ENST00000437071.5_2"	"MIATNB"	"+"	"lncRNA"	107403
"chr19"	33210918	33318320	"ENST00000647536.1_1"	"TDRD12"	"+"	"protein_coding"	107402
"chr2"	198432947	198540311	"ENST00000295049.9_4"	"RFTN2"	"-"	"protein_coding"	107364
"chr6"	150464179	150571528	"ENST00000361131.5_2"	"PPP1R14C"	"+"	"protein_coding"	107349
"chr6"	80131736	80238993	"ENST00000652956.1_1"	"AL391840.1"	"+"	"lncRNA"	107257
"chr7"	9122186	9229415	"ENST00000614289.1_3"	"AC004852.2"	"-"	"lncRNA"	107229
"chr8"	23154409	23261633	"ENST00000389131.8_4"	"LOXL2"	"-"	"protein_coding"	107224
"chr5"	99763827	99870938	"ENST00000669567.1_3"	"AC021086.1"	"-"	"lncRNA"	107111
"chr4"	110354970	110462052	"ENST00000265175.5_3"	"SEC24B"	"+"	"protein_coding"	107082
"chr5"	65018031	65125111	"ENST00000380985.10_2"	"NLN"	"+"	"protein_coding"	107080
"chr7"	138279029	138386107	"ENST00000674285.1_2"	"SVOPL"	"-"	"protein_coding"	107078
"chr21"	27838534	27945605	"ENST00000652641.2_5"	"CYYR1"	"-"	"protein_coding"	107071
"chr12"	11546905	11653975	"ENST00000545829.1_3"	"PRB2"	"-"	"processed_transcript"	107070
"chr1"	55683317	55790364	"ENST00000643232.1_1"	"MIR4422HG"	"+"	"lncRNA"	107047
"chr17"	60778675	60885705	"ENST00000583600.5_6"	"MARCHF10"	"-"	"protein_coding"	107030
"chr1"	157963062	158070051	"ENST00000368173.7_1"	"KIRREL1"	"+"	"protein_coding"	106989
"chr1"	60981406	61088384	"ENST00000661790.1_3"	"LINC01748"	"-"	"lncRNA"	106978
"chr7"	50526139	50633102	"ENST00000444124.7_4"	"DDC"	"-"	"protein_coding"	106963
"chr2"	54091205	54198130	"ENST00000404125.6_4"	"PSME4"	"-"	"protein_coding"	106925
"chr11"	111957626	112064528	"ENST00000525987.5_1"	"AP002884.2"	"+"	"retained_intron"	106902
"chr12"	65277504	65384406	"ENST00000662789.1_3"	"LINC02389"	"+"	"lncRNA"	106902
"chr3"	93591967	93698847	"ENST00000648853.1_3"	"PROS1"	"-"	"protein_coding"	106880
"chr5"	139554772	139661637	"ENST00000509789.2_1"	"CYSTM1"	"+"	"processed_transcript"	106865
"chr11"	27387507	27494337	"ENST00000379214.9_4"	"LGR4"	"-"	"protein_coding"	106830
"chr7"	107663997	107770806	"ENST00000388781.8_5"	"LAMB4"	"-"	"protein_coding"	106809
"chr17"	41561327	41668109	"ENST00000650571.1_2"	"DHX8"	"+"	"nonsense_mediated_decay"	106782
"chr11"	29181502	29288281	"ENST00000530960.1_1"	"AC090791.1"	"+"	"lncRNA"	106779
"chr1"	91380860	91487592	"ENST00000337393.10_5"	"ZNF644"	"-"	"protein_coding"	106732
"chr22"	36677325	36784012	"ENST00000216181.11_5"	"MYH9"	"-"	"protein_coding"	106687
"chr3"	75727810	75834487	"ENST00000648506.1_3"	"ZNF717"	"-"	"processed_transcript"	106677
"chr8"	61429545	61536203	"ENST00000262646.12_2"	"RAB2A"	"+"	"protein_coding"	106658
"chr2"	241653177	241759789	"ENST00000649096.1_5"	"KIF1A"	"-"	"protein_coding"	106612
"chr12"	95290830	95397436	"ENST00000552205.5_5"	"NDUFA12"	"-"	"nonsense_mediated_decay"	106606
"chr22"	38687923	38794527	"ENST00000400206.7_4"	"TPTEP2-CSNK1E"	"-"	"protein_coding"	106604
"chr17"	37913970	38020565	"ENST00000346872.8_5"	"IKZF3"	"-"	"protein_coding"	106595
"chr10"	127265090	127371675	"ENST00000532135.5_5"	"TEX36"	"-"	"protein_coding"	106585
"chr4"	108534821	108641390	"ENST00000265174.5_4"	"PAPSS1"	"-"	"protein_coding"	106569
"chr10"	93683526	93790082	"ENST00000265990.11_3"	"BTAF1"	"+"	"protein_coding"	106556
"chr14"	57420884	57527433	"ENST00000670848.1_3"	"AL137100.3"	"-"	"lncRNA"	106549
"chr1"	5621768	5728315	"ENST00000637702.1_3"	"AL365255.1"	"-"	"lncRNA"	106547
"chr2"	70674415	70780958	"ENST00000295400.11_5"	"TGFA"	"-"	"protein_coding"	106543
"chr1"	93913687	94020216	"ENST00000260506.12_2"	"FNBP1L"	"+"	"protein_coding"	106529
"chr11"	76156068	76262586	"ENST00000334736.7_2"	"EMSY"	"+"	"protein_coding"	106518
"chr12"	101673882	101780396	"ENST00000261637.5_2"	"UTP20"	"+"	"protein_coding"	106514
"chr1"	119425668	119532179	"ENST00000207157.7_6"	"TBX15"	"-"	"protein_coding"	106511
"chr13"	33006625	33113022	"ENST00000357505.10_3"	"N4BP2L2"	"-"	"protein_coding"	106397
"chrX"	15512688	15619083	"ENST00000679162.1_1"	"ACE2"	"-"	"nonsense_mediated_decay"	106395
"chr2"	102686835	102793219	"ENST00000409929.5_3"	"IL1R1"	"+"	"protein_coding"	106384
"chr8"	128091139	128197488	"ENST00000642100.1_3"	"CASC19"	"-"	"lncRNA"	106349
"chr12"	89813494	89919824	"ENST00000313546.8_4"	"POC1B"	"-"	"protein_coding"	106330
"chrX"	65382390	65488709	"ENST00000519389.5_2"	"HEPH"	"+"	"protein_coding"	106319
"chr5"	63801841	63908146	"ENST00000334025.3_3"	"RGS7BP"	"+"	"protein_coding"	106305
"chr2"	188206690	188312979	"ENST00000392370.8_4"	"CALCRL"	"-"	"protein_coding"	106289
"chr5"	83680310	83786583	"ENST00000509406.5_1"	"EDIL3-DT"	"+"	"lncRNA"	106273
"chr17"	47448101	47554350	"ENST00000576461.1_1"	"AC091180.5"	"+"	"lncRNA"	106249
"chr4"	15341559	15447789	"ENST00000295297.4_2"	"C1QTNF7"	"+"	"protein_coding"	106230
"chr12"	20963638	21069845	"ENST00000381545.8_4"	"SLCO1B3"	"+"	"protein_coding"	106207
"chr5"	74213550	74319753	"ENST00000505200.1_3"	"AC116337.3"	"-"	"lncRNA"	106203
"chr6"	49682037	49788212	"ENST00000653295.1_1"	"AL121974.1"	"+"	"lncRNA"	106175
"chr7"	35840541	35946715	"ENST00000399034.7_2"	"SEPTIN7"	"+"	"protein_coding"	106174
"chr17"	27277530	27383701	"ENST00000580241.5_1"	"PIPOX"	"+"	"processed_transcript"	106171
"chr9"	134269439	134375558	"ENST00000357304.9_3"	"PRRC2B"	"+"	"protein_coding"	106119
"chr9"	21453800	21559899	"ENST00000654736.1_3"	"MIR31HG"	"-"	"lncRNA"	106099
"chr10"	64133950	64240047	"ENST00000395255.7_1"	"ZNF365"	"+"	"protein_coding"	106097
"chr12"	79978658	80084744	"ENST00000328827.9_5"	"PAWR"	"-"	"protein_coding"	106086
"chr16"	24267655	24373733	"ENST00000005284.4_2"	"CACNG3"	"+"	"protein_coding"	106078
"chr20"	37101458	37207502	"ENST00000397042.7_1"	"RALGAPB"	"+"	"protein_coding"	106044
"chr10"	18834489	18940516	"ENST00000377304.7_4"	"NSUN6"	"-"	"protein_coding"	106027
"chr2"	87135075	87241099	"ENST00000409776.6_2"	"RGPD1"	"+"	"protein_coding"	106024
"chr12"	32943688	33049711	"ENST00000340811.9_4"	"PKP2"	"-"	"protein_coding"	106023
"chr4"	78634540	78740544	"ENST00000504123.6_6"	"CNOT6L"	"-"	"protein_coding"	106004
"chr8"	108869816	108975744	"ENST00000665144.1_1"	"AC025508.1"	"+"	"lncRNA"	105928
"chr5"	127419457	127525369	"ENST00000262461.7_3"	"SLC12A2"	"+"	"protein_coding"	105912
"chr10"	69865873	69971769	"ENST00000540630.5_1"	"MYPN"	"+"	"protein_coding"	105896
"chr5"	141971743	142077635	"ENST00000621536.4_3"	"FGF1"	"-"	"protein_coding"	105892
"chr13"	43460523	43566407	"ENST00000540470.5_3"	"EPSTI1"	"-"	"retained_intron"	105884
"chr9"	84198597	84304462	"ENST00000376499.8_5"	"TLE1"	"-"	"protein_coding"	105865
"chr11"	57480055	57585903	"ENST00000673810.1_1"	"AP001931.2"	"+"	"nonsense_mediated_decay"	105848
"chr1"	1716723	1822556	"ENST00000610897.4_3"	"GNB1"	"-"	"protein_coding"	105833
"chr9"	42368419	42474223	"ENST00000659103.1_1"	"BX664727.3"	"+"	"lncRNA"	105804
"chr12"	100430849	100536652	"ENST00000279907.12_7"	"UHRF1BP1L"	"-"	"protein_coding"	105803
"chr18"	14748238	14854037	"ENST00000665241.1_3"	"ANKRD30B"	"+"	"protein_coding"	105799
"chrX"	107069095	107174867	"ENST00000262843.11_3"	"MID2"	"+"	"protein_coding"	105772
"chr2"	191773185	191878954	"ENST00000673816.1_2"	"STAT1"	"-"	"protein_coding"	105769
"chr6"	44240930	44346694	"ENST00000505802.1_3"	"AL353588.1"	"+"	"nonsense_mediated_decay"	105764
"chr3"	98514784	98620539	"ENST00000326840.11_5"	"DCBLD2"	"-"	"protein_coding"	105755
"chr16"	53632064	53737801	"ENST00000262135.9_5"	"RPGRIP1L"	"-"	"protein_coding"	105737
"chr13"	24144508	24250243	"ENST00000403372.6_4"	"TNFRSF19"	"+"	"protein_coding"	105735
"chr9"	19789176	19894854	"ENST00000656603.1_1"	"AL158077.2"	"+"	"lncRNA"	105678
"chr1"	75033806	75139476	"ENST00000326665.10_5"	"ERICH3"	"-"	"protein_coding"	105670
"chr1"	211256213	211361875	"ENST00000638880.1_3"	"AC092017.2"	"-"	"protein_coding"	105662
"chr13"	27640292	27745948	"ENST00000282344.11_4"	"USP12"	"-"	"protein_coding"	105656
"chr6"	20212317	20317970	"ENST00000449143.2_1"	"AL158198.1"	"+"	"lncRNA"	105653
"chr1"	16573334	16678975	"ENST00000375592.8_4"	"FBXO42"	"-"	"protein_coding"	105641
"chr7"	76940067	77045666	"ENST00000257626.12_6"	"GSAP"	"-"	"protein_coding"	105599
"chr10"	64574192	64679660	"ENST00000493899.2_3"	"EGR2"	"-"	"processed_transcript"	105468
"chr20"	49202644	49308079	"ENST00000327979.8_5"	"RIPOR3"	"-"	"protein_coding"	105435
"chr5"	52285181	52390609	"ENST00000296585.10_2"	"ITGA2"	"+"	"protein_coding"	105428
"chr6"	132617193	132722614	"ENST00000367963.8_4"	"MOXD1"	"-"	"protein_coding"	105421
"chrX"	50108407	50213824	"ENST00000611977.2_4"	"DGKK"	"-"	"protein_coding"	105417
"chr14"	94640658	94746071	"ENST00000304338.8_2"	"PPP4R4"	"+"	"protein_coding"	105413
"chr9"	128024104	128129486	"ENST00000297933.11_4"	"GAPVD1"	"+"	"protein_coding"	105382
"chr14"	31494843	31600202	"ENST00000673317.1_2"	"AP4S1"	"+"	"protein_coding"	105359
"chr1"	165446077	165551392	"ENST00000416424.5_3"	"LRRC52-AS1"	"-"	"lncRNA"	105315
"chr14"	69340859	69446157	"ENST00000193403.10_6"	"ACTN1"	"-"	"protein_coding"	105298
"chr15"	25578874	25684171	"ENST00000648336.2_6"	"UBE3A"	"-"	"protein_coding"	105297
"chr10"	91190055	91295351	"ENST00000371790.5_4"	"SLC16A12"	"-"	"protein_coding"	105296
"chr17"	6354582	6459875	"ENST00000262483.13_5"	"PITPNM3"	"-"	"protein_coding"	105293
"chr9"	140500195	140605470	"ENST00000637510.1_1"	"AL590627.2"	"+"	"lncRNA"	105275
"chrX"	74270882	74376118	"ENST00000253577.9_7"	"ABCB7"	"-"	"protein_coding"	105236
"chr14"	105676703	105781926	"ENST00000440513.7_3"	"BRF1"	"-"	"protein_coding"	105223
"chr20"	2517252	2622430	"ENST00000358864.1_1"	"TMC2"	"+"	"protein_coding"	105178
"chr2"	116592704	116697867	"ENST00000668438.1_3"	"AC016721.1"	"-"	"lncRNA"	105163
"chr8"	17780348	17885477	"ENST00000325083.12_3"	"PCM1"	"+"	"protein_coding"	105129
"chr8"	133582663	133687791	"ENST00000620350.5_6"	"LRRC6"	"-"	"protein_coding"	105128
"chr3"	108308568	108413687	"ENST00000361582.8_2"	"DZIP3"	"+"	"protein_coding"	105119
"chr10"	75013516	75118617	"ENST00000310715.7_6"	"CFAP70"	"-"	"protein_coding"	105101
"chr1"	39325644	39430710	"ENST00000667635.1_1"	"AL139260.1"	"+"	"lncRNA"	105066
"chr5"	140516264	140621312	"ENST00000624192.1_3"	"AC244517.11"	"-"	"lncRNA"	105048
"chr10"	134040323	134145351	"ENST00000368620.2_5"	"STK32C"	"-"	"protein_coding"	105028
"chr5"	122424935	122529960	"ENST00000407847.5_2"	"PRDM6"	"+"	"protein_coding"	105025
"chr6"	10747991	10852986	"ENST00000463448.5_1"	"TMEM14B"	"+"	"nonsense_mediated_decay"	104995
"chr4"	106290233	106395219	"ENST00000341695.10_4"	"PPA2"	"-"	"protein_coding"	104986
"chr13"	42913323	43018280	"ENST00000637462.1_1"	"LINC02341"	"+"	"lncRNA"	104957
"chr5"	122847792	122952734	"ENST00000345990.8_3"	"CSNK1G3"	"+"	"protein_coding"	104942
"chr11"	6843172	6948109	"ENST00000637205.2_4"	"AC087280.2"	"-"	"lncRNA"	104937
"chr13"	30776766	30881688	"ENST00000380615.8_4"	"KATNAL1"	"-"	"protein_coding"	104922
"chr13"	23902971	24007879	"ENST00000423156.2_4"	"SACS"	"-"	"protein_coding"	104908
"chr1"	22004790	22109688	"ENST00000400301.5_4"	"USP48"	"-"	"protein_coding"	104898
"chr2"	174031457	174136348	"ENST00000422703.5_3"	"MAP3K20-AS1"	"-"	"lncRNA"	104891
"chr1"	167778624	167883453	"ENST00000545172.5_3"	"ADCY10"	"-"	"protein_coding"	104829
"chr9"	36572858	36677680	"ENST00000536329.5_1"	"MELK"	"+"	"protein_coding"	104822
"chr9"	111777414	111882227	"ENST00000374586.8_4"	"TMEM245"	"-"	"protein_coding"	104813
"chr5"	111248204	111353003	"ENST00000507222.5_1"	"NREP-AS1"	"+"	"lncRNA"	104799
"chr7"	139993492	140098289	"ENST00000477571.5_3"	"SLC37A3"	"-"	"nonsense_mediated_decay"	104797
"chr5"	154092402	154197165	"ENST00000336314.9_4"	"LARP1"	"+"	"protein_coding"	104763
"chr11"	77225980	77330740	"ENST00000526761.5_6"	"CLNS1A"	"-"	"nonsense_mediated_decay"	104760
"chrX"	153297823	153402578	"ENST00000631210.1_3"	"MECP2"	"-"	"processed_transcript"	104755
"chr3"	31574416	31679108	"ENST00000295770.4_2"	"STT3B"	"+"	"protein_coding"	104692
"chr20"	25744101	25848786	"ENST00000478164.1_4"	"FAM182B"	"-"	"lncRNA"	104685
"chr5"	43602824	43707507	"ENST00000264663.9_1"	"NNT"	"+"	"protein_coding"	104683
"chr3"	193310932	193415600	"ENST00000361828.7_2"	"OPA1"	"+"	"protein_coding"	104668
"chr17"	57499448	57604111	"ENST00000665301.1_3"	"LINC01476"	"-"	"lncRNA"	104663
"chr15"	66679249	66783882	"ENST00000307102.10_2"	"MAP2K1"	"+"	"protein_coding"	104633
"chr12"	120427672	120532298	"ENST00000397558.6_2"	"BICDL1"	"+"	"protein_coding"	104626
"chr8"	99202060	99306621	"ENST00000341166.3_3"	"NIPAL2"	"-"	"protein_coding"	104561
"chrX"	149737070	149841616	"ENST00000370396.7_2"	"MTM1"	"+"	"protein_coding"	104546
"chr10"	93170041	93274583	"ENST00000446394.5_1"	"HECTD2"	"+"	"protein_coding"	104542
"chr16"	72463251	72567791	"ENST00000624327.1_1"	"AC004158.1"	"+"	"lncRNA"	104540
"chr20"	57090434	57194944	"ENST00000427140.5_1"	"APCDD1L-DT"	"+"	"lncRNA"	104510
"chr3"	119421922	119526417	"ENST00000648112.1_2"	"AC069444.2"	"+"	"protein_coding"	104495
"chr9"	103235430	103339918	"ENST00000374879.5_2"	"TMEFF1"	"+"	"protein_coding"	104488
"chr2"	128848773	128953251	"ENST00000259253.11_2"	"UGGT1"	"+"	"protein_coding"	104478
"chr2"	196440700	196545144	"ENST00000458054.1_1"	"SLC39A10"	"+"	"protein_coding"	104444
"chr1"	92545861	92650282	"ENST00000635934.1_3"	"BTBD8"	"+"	"nonsense_mediated_decay"	104421
"chr15"	38545036	38649450	"ENST00000299084.9_2"	"SPRED1"	"+"	"protein_coding"	104414
"chr17"	69093914	69198326	"ENST00000659670.1_3"	"CASC17"	"-"	"lncRNA"	104412
"chr2"	22600465	22704876	"ENST00000419013.1_1"	"LINC01830"	"+"	"lncRNA"	104411
"chr9"	108210314	108314714	"ENST00000481272.6_2"	"FSD1L"	"+"	"protein_coding"	104400
"chr10"	51026324	51130715	"ENST00000402038.3"	"PARG"	"-"	"protein_coding"	104391
"chr14"	56046924	56151297	"ENST00000395314.8_3"	"KTN1"	"+"	"protein_coding"	104373
"chr7"	143948500	144052800	"ENST00000478806.1_4"	"AC074386.1"	"-"	"lncRNA"	104300
"chr6"	41757633	41861898	"ENST00000394253.7_3"	"USP49"	"-"	"protein_coding"	104265
"chr6"	692529	796781	"ENST00000658207.1_1"	"AL357054.2"	"+"	"lncRNA"	104252
"chr6"	160769409	160873609	"ENST00000275300.3_2"	"SLC22A3"	"+"	"protein_coding"	104200
"chr7"	143318044	143422175	"ENST00000444908.7_2"	"TCAF2"	"+"	"protein_coding"	104131
"chr2"	228085767	228189880	"ENST00000439598.6_3"	"MFF-DT"	"-"	"lncRNA"	104113
"chr3"	13357734	13461822	"ENST00000254508.7_4"	"NUP210"	"-"	"protein_coding"	104088
"chr17"	5185578	5289660	"ENST00000537505.6_2"	"RABEP1"	"+"	"protein_coding"	104082
"chr12"	12878862	12982909	"ENST00000534843.1_1"	"APOLD1"	"+"	"nonsense_mediated_decay"	104047
"chr14"	83108963	83213008	"ENST00000662642.1_1"	"LINC02301"	"+"	"lncRNA"	104045
"chr5"	140894587	140998622	"ENST00000647433.1_4"	"DIAPH1"	"-"	"protein_coding"	104035
"chr14"	99966526	100070544	"ENST00000380243.9_5"	"CCDC85C"	"-"	"protein_coding"	104018
"chr16"	20807661	20911671	"ENST00000564349.5_4"	"ERI2"	"-"	"protein_coding"	104010
"chr10"	25137542	25241535	"ENST00000320152.11_4"	"PRTFDC1"	"-"	"protein_coding"	103993
"chr7"	10021142	10125121	"ENST00000654800.1_3"	"AC004936.1"	"-"	"lncRNA"	103979
"chr3"	192992577	193096542	"ENST00000342358.9_4"	"ATP13A5"	"-"	"protein_coding"	103965
"chr2"	60677654	60781602	"ENST00000646249.1_3"	"BCL11A"	"-"	"protein_coding"	103948
"chr15"	56922378	57026284	"ENST00000559237.5_4"	"ZNF280D"	"-"	"protein_coding"	103906
"chr12"	25157275	25261169	"ENST00000636465.1_6"	"IRAG2"	"+"	"protein_coding"	103894
"chrX"	117480035	117583921	"ENST00000371822.9_1"	"WDR44"	"+"	"protein_coding"	103886
"chr18"	12825802	12929642	"ENST00000592059.5_3"	"PTPN2"	"-"	"protein_coding"	103840
"chr10"	63422686	63526524	"ENST00000648843.3_4"	"CABCOCO1"	"+"	"protein_coding"	103838
"chr7"	141251209	141355044	"ENST00000649286.2_3"	"AGK"	"+"	"protein_coding"	103835
"chr12"	102302091	102405908	"ENST00000549066.1_1"	"DRAM1"	"+"	"protein_coding"	103817
"chr8"	144519828	144623617	"ENST00000262577.6_4"	"ZC3H3"	"-"	"protein_coding"	103789
"chr21"	16333555	16437321	"ENST00000318948.7_4"	"NRIP1"	"-"	"protein_coding"	103766
"chr13"	41707074	41810822	"ENST00000619407.4_1"	"AL354696.2"	"+"	"lncRNA"	103748
"chr10"	65281160	65384888	"ENST00000373758.5_2"	"REEP3"	"+"	"protein_coding"	103728
"chr18"	67520510	67624232	"ENST00000280200.8_7"	"CD226"	"-"	"protein_coding"	103722
